"01_Mickey!Set01!Lighting01_DisplayName", "米奇吊燈"
"Mission!Village!Ursula!VLG_Ursu_060_KeyH_OrbAltar2_DisplayName", "烏蘇拉儀式基座"
"Mission!Village!Ursula!VLG_Ursu_060_PowerCrystalAltar_DisplayName", "烏蘇拉儀式基座"
"Mission!Village!VLG_Arie_020_GoofStatueHole_DisplayName", "雕像底座"
"Mission!Village!VLG_Dona_040_AshesInTheGround_DisplayName", "地上灰燼"
"Mission!Village!VLG_Dona_040_MemoryInGround_DisplayName", "地洞"
"Mission!Village!VLG_Elsa_020_HoleBlockerChest_DisplayName", "{Placeholder}Hole Blocker Chest"
"Mission!Village!VLG_Elsa_030_IceShardLarge_DisplayName", "{placeholder}Large Ice Shard with Puzzle Piece"
"Mission!Village!VLG_Elsa_iceShardCavern_DisplayName", "{Placeholder}Small Ice Shard"
"Mission!Village!VLG_Kris_020_IceBlockSculpture_DisplayName", "魔法冰塊"
"Mission!Village!VLG_Kris_040_SleighInIce_DisplayName", "冰封雪橇"
"Mission!Village!VLG_Merl_030_SampleHole_DisplayName", "地洞：樣本"
"Mission!Village!VLG_Remy_020_BookLocation02_DisplayName", "地洞：書籍位置02"
"Mission!Village!VLG_Scar_020_HoleClaw_DisplayName", "{Placeholder}Hole claw"
"Mission!Village!VLG_Scro_060_HoleInTheGround_TreasureMapFragment_DisplayName", "地洞：藏寶圖碎片"
"Mission!Village!VLG_Scro_080_HoleInTheGround_KeyPiece_DisplayName", "地洞：鑰匙碎片01"
"Mission!Village!VLG_Scro_080_HoleInTheGround_KeyPiece02_DisplayName", "地洞：鑰匙碎片02"
"Mission!Village!VLG_Scro_080_HoleInTheGround_TreasureChest_DisplayName", "地洞：寶箱"
"Mission!Village!VLG_Wall_040_DecoyHoles_DisplayName", "{Placeholder}DecoyHole"
"Mission!Village!VLG_Wall_040_ElectronicComponent_DisplayName", "{Placeholder}ElectronicComponentHole"
"Mission!Village!VLG_Wood_020_EngineHole_DisplayName", "{Placeholder}EngineParts Hole"
"Mission!Village!VLG_Wood_030_AlienHoleBeach_DisplayName", "{Placeholder}Alien in Beach sand"
"Mission!Village!VLG_Wood_030_AlienIceBlock_DisplayName", "{Placeholder}Aien on Ice"
"Mission!Village!Woody!VLG_Wood_020_ClawMachineFull_DisplayName", "{Placeholder}Claw Machine"
"Mission!Village!Woody!VLG_Wood_040_ToyBoxCarousel_DisplayName", "{Placeholder}Bonnie's Toy Box"
"MoanaSequencePartyItem_DisplayName", "慶典基座"
"OpalPath_Gem_DisplayName", "蛋白石鑲寶石路"
"OpalPath_Gold_DisplayName", "蛋白石鑲金路"
"Pickaxe!Coral_Big_DisplayName", "大型珊瑚"
"Pickaxe!Coral_Small_DisplayName", "小型珊瑚"
"Pickaxe!Coral_Small_ShallowWater_DisplayName", "小型淺水珊瑚"
"Pickaxe!Coral_Treasure_DisplayName", "珊瑚和寶藏"
"Pickaxe!IceShards_Big_DisplayName", "大型碎冰"
"Pickaxe!IceShards_Small_DisplayName", "小型碎冰"
"Pickaxe!IceShards_Treasure_DisplayName", "大型碎冰和寶藏"
"Pickaxe!PickaxeRockScene_DisplayName", "鎬子石基和暗夜荊棘"
"Pickaxe!Rock_Big_DisplayName", "大岩石"
"Pickaxe!Rock_Big_HoleUnder_DisplayName", "底部有洞的大岩石"
"Pickaxe!Rock_Small_DisplayName", "小型岩石"
"Pickaxe!Rock_Treasure_DisplayName", "大型岩石和寶藏"
"Plant!Bracken01_DisplayName", "歐洲蕨"
"Plant!Bracken01_Forest_DisplayName", "勇氣森林歐洲蕨"
"Plant!ButterflyFlower01_DisplayName", "蝴蝶花"
"Plant!Grass!Grass_Beach01_DisplayName", "海濱草坪"
"Plant!Grass!Grass_Beach02_DisplayName", "海濱草叢"
"Plant!Grass!Grass_Savannah01_DisplayName", "日照高原草坪"
"Plant!Grass!Grass_Savannah02_DisplayName", "日照高原草叢"
"Plant!Grass!Grass01_DisplayName", "草地草坪"
"Plant!Grass!Grass02_DisplayName", "草地草叢"
"Plant!Plant01_DisplayName", "夢幻星谷沙漠玫瑰"
"Plant!Plant01_Swamp_DisplayName", "信仰林地夢幻星谷沙漠玫瑰"
"Plant!Plant02_DisplayName", "合果芋"
"Plant!Plant02_Swamp_DisplayName", "信仰林地合果芋"
"Plant!Plant03_DisplayName", "熱帶蕨類植物"
"Plant!Plant03_Swamp_DisplayName", "信仰林地熱帶蕨類植物"
"Plant!Plant04_DisplayName", "蘭花根"
"Plant!Plant04_Swamp_DisplayName", "信仰林地蘭花根"
"Plant!Savannah_Grass04_DisplayName", "乾草"
"Plant!Savannah_Grass05_DisplayName", "乾草叢"
"Plant!Savannah_Plant01_DisplayName", "虎尾蘭"
"Plant!WaterFoliage!Nenuphar01_DisplayName", "睡蓮葉子"
"Plant!WaterFoliage!Reed01!Reed01_Dark_DisplayName", "遺忘之地蘆葦"
"Plant!WaterFoliage!Reed01!Reed01_Forest_DisplayName", "勇氣森林蘆葦"
"Plant!WaterFoliage!Reed01!Reed01_Forest_Small_DisplayName", "勇氣森林香蒲"
"Plant!WaterFoliage!Reed01!Reed01_Forest_Tall_DisplayName", "勇氣森林高聳蘆葦"
"Plant!WaterFoliage!Reed01!Reed01_Meadow_DisplayName", "寧靜草地蘆葦"
"Plant!WaterFoliage!Reed01!Reed01_Savannah_DisplayName", "日照高原蘆葦"
"Plant!WaterFoliage!Reed01!Reed01_Swamp_DisplayName", "信仰林地蘆葦"
"Plant!WaterFoliage!Reed01!Reed01_Swamp_Small_DisplayName", "信仰林地香蒲"
"Plant!WaterFoliage!Reed01!Reed01_Swamp_Tall_DisplayName", "信仰林地高聳蘆葦"
"Plant!WaterFoliage!Reedmace01_DisplayName", "高聳香蒲"
"Plant!WaterFoliage!Reedmace02_DisplayName", "低矮香蒲"
"Plant!WaterFoliage!WaterLily!WaterLily01_DisplayName", "小型睡蓮"
"Plant!WaterFoliage!WaterLily!WaterLily02_DisplayName", "並蒂睡蓮"
"Plant!WaterFoliage!WaterLily!WaterLily03_DisplayName", "睡蓮叢"
"Props!Log_DisplayName", "勇氣森林樹幹"
"Props!Rockformation!Rockformation_Forest_A_DisplayName", "勇氣森林青苔岩石和樹幹"
"Props!Rockformation!RockFormation_Savannah_Bones_DisplayName", "日照高原大型岩石"
"Props!Rockformation!Rockformation_Snow_A_DisplayName", "霜寒高地覆雪岩石和樹枝"
"Props!RockLarge01!Beach_DisplayName", "炫麗海灘大型岩石"
"Props!RockLarge01!Dark_DisplayName", "遺忘之地大型青苔岩石"
"Props!RockLarge01!Forest_DisplayName", "勇氣森林大型青苔岩石"
"Props!RockLarge01!Meadow_DisplayName", "寧靜草地大型青苔岩石"
"Props!RockLarge01!Savannah_DisplayName", "日照高原大型青苔岩石"
"Props!RockLarge01!Snow_DisplayName", "霜寒高地大型覆雪岩石"
"Props!RockLarge01!Water_DisplayName", "大型岩石"
"Props!RockLarge01!Wetland_DisplayName", "信仰林地大型青苔岩石"
"Props!RockMedium01!Beach_DisplayName", "炫麗海灘岩石"
"Props!RockMedium01!Evil_DisplayName", "遺忘之地青苔岩石"
"Props!RockMedium01!Forest_DisplayName", "勇氣森林青苔岩石"
"Props!RockMedium01!Meadow_DisplayName", "寧靜草地青苔岩石"
"Props!RockMedium01!RockMediumForest_B_DisplayName", "勇氣森林蘑菇青苔岩石"
"Props!RockMedium01!Savannah_DisplayName", "日照高原青苔岩石"
"Props!RockMedium01!Snow_DisplayName", "霜寒高地覆雪岩石"
"Props!RockMedium01!Swamp_DisplayName", "信仰林地青苔岩石"
"Props!RockMedium01!Urban_DisplayName", "廣場青苔岩石"
"Props!RockMedium01!Water_DisplayName", "岩石"
"Props!RockSmall01!Beach_DisplayName", "炫麗海灘小型岩石"
"Props!RockSmall01!Evil_DisplayName", "遺忘之地小型青苔岩石"
"Props!RockSmall01!Forest_DisplayName", "勇氣森林小型青苔岩石"
"Props!RockSmall01!Meadow_DisplayName", "寧靜草地小型青苔岩石"
"Props!RockSmall01!Savanah_DisplayName", "日照高原小型青苔岩石"
"Props!RockSmall01!Snow_DisplayName", "霜寒高地小型覆雪岩石"
"Props!RockSmall01!Swamp_DisplayName", "信仰林地小型青苔岩石"
"Props!RockSmall01!Urban_DisplayName", "廣場小型岩石"
"Props!Ruins!StonePillar01_DisplayName", "破損的短石柱"
"Props!Ruins!StonePillar02_DisplayName", "破損的小石柱"
"Props!Ruins!StoneWall01_DisplayName", "破損的石角牆"
"Props!Stone!Beach_DisplayName", "炫麗海灘小型石堆"
"Props!Stone!Dark_DisplayName", "遺忘之地小型石堆"
"Props!Stone!Forest_DisplayName", "勇氣森林小型石堆"
"Props!Stone!Meadow_DisplayName", "寧靜草地小型石堆"
"Props!Stone!Savannah_DisplayName", "日照高原小型石堆"
"Props!Stone!Snow_DisplayName", "霜寒高地小型石堆"
"Props!Stone!Swamp_DisplayName", "信仰林地小型石堆"
"Props!Stone!Urban_DisplayName", "廣場小型石堆"
"Road_Bayou_DisplayName", "泥路"
"Road_Beach_DisplayName", "天然石路"
"Road_Brick_DisplayName", "磚路"
"Road_Evil_DisplayName", "邪惡磚路"
"Road_Forest_DisplayName", "落葉小道"
"Road_Meadow_DisplayName", "鬆散砂石路"
"Road_Savannah_DisplayName", "日曬紅泥路"
"Road_Snow_DisplayName", "覆雪磚路"
"Shovel!GazelleSkull_Big01_DisplayName", "大型羚羊骸骨"
"Shovel!GazelleSkull_Big02_DisplayName", "大型羚羊殘骸"
"Shovel!GazelleSkull_Small01_DisplayName", "小型羚羊骸骨"
"Shovel!GazelleSkull_Small02_DisplayName", "小型羚羊骸骨"
"Shovel!GazelleSkull_Small03_DisplayName", "小型羚羊殘骸"
"Shovel!GazelleSkull_Treasure_DisplayName", "羚羊殘骸和寶藏"
"Shovel!HoleInTheGround_DisplayName", "地洞"
"Shovel!HoleInTheGround_Invisible_DisplayName", "隱形地洞"
"Shovel!HoleInTheGround_NightShard_DisplayName", "地洞：夜之碎片"
"Shovel!HoleInTheGround_RecipeBook_DisplayName", "隱形地洞"
"Shovel!HoleInTheGround_UnderItem_DisplayName", "地洞：物品下方"
"Shovel!TreeStump_Big_DisplayName", "大型樹樁"
"Shovel!TreeStump_Small_DisplayName", "小型樹樁"
"Shovel!TreeStump_Treasure_DisplayName", "大型樹樁和寶藏"
"Tree!AcaciaTree!AcaciaTree01_DisplayName", "高聳金合歡"
"Tree!AcaciaTree!AcaciaTree02_DisplayName", "茂盛金合歡"
"Tree!AcaciaTree!AcaciaTree03_DisplayName", "大型金合歡"
"Tree!Baobab!Baobab01_DisplayName", "野生猴麵包樹"
"Tree!Baobab!Baobab02_DisplayName", "猴麵包樹"
"Tree!Birch!Birch_Forest01_DisplayName", "高聳樺樹"
"Tree!Birch!Birch_Forest02_DisplayName", "野生樺樹"
"Tree!Birch!Birch_Forest03_DisplayName", "普通樺樹"
"Tree!Birch!Birch01_DisplayName", "小巧樺樹"
"Tree!Birch!Birch02_DisplayName", "茂密樺樹"
"Tree!Birch!Birch03_DisplayName", "稀疏樺樹"
"Tree!Birch!Birch04_DisplayName", "茂盛樺樹"
"Tree!Birch!Birch05_DisplayName", "球冠樺樹"
"Tree!Bush!BushBirch01!BushBirch01_Beach_DisplayName", "炫麗海灘矮樺樹"
"Tree!Bush!BushBirch01!BushBirch01_Dark_DisplayName", "遺忘之地矮樺樹"
"Tree!Bush!BushBirch01!BushBirch01_Forest_DisplayName", "勇氣森林矮樺樹"
"Tree!Bush!BushBirch01!BushBirch01_Meadow_DisplayName", "寧靜草地矮樺樹"
"Tree!Bush!BushBirch01!BushBirch01_Savannah_DisplayName", "日照高原矮樺樹"
"Tree!Bush!BushBirch01!BushBirch01_Snow_DisplayName", "霜寒高地矮樺樹"
"Tree!Bush!BushBirch01!BushBirch01_Swamp_DisplayName", "信仰林地矮樺樹"
"Tree!Bush!BushBirch01!BushBirch01_Urban_DisplayName", "廣場矮樺樹"
"Tree!Bush!BushBirch02!BushBirch02_Beach_DisplayName", "炫麗海灘袖珍樺樹"
"Tree!Bush!BushBirch02!BushBirch02_Evil_DisplayName", "遺忘之地袖珍樺樹"
"Tree!Bush!BushBirch02!BushBirch02_Forest_DisplayName", "勇氣森林袖珍樺樹"
"Tree!Bush!BushBirch02!BushBirch02_Meadow_DisplayName", "寧靜草地袖珍樺樹"
"Tree!Bush!BushBirch02!BushBirch02_Savannah_DisplayName", "日照高原袖珍樺樹"
"Tree!Bush!BushBirch02!BushBirch02_Snow_DisplayName", "霜寒高地袖珍樺樹"
"Tree!Bush!BushBirch02!BushBirch02_Swamp_DisplayName", "信仰林地袖珍樺樹"
"Tree!Bush!BushBirch02!BushBirch02_Urban_DisplayName", "廣場袖珍樺樹"
"Tree!Bush!BushComplition!BushCompilation_Meadow_DisplayName", "寧靜草地綠植"
"Tree!Bush!BushFern!BushFern_Evil_DisplayName", "遺忘之地蕨類植物"
"Tree!Bush!BushFern!BushFern_Forest_DisplayName", "勇氣森林蕨類植物"
"Tree!Bush!BushFern!BushFern_Savannah_DisplayName", "日照高原蕨類植物"
"Tree!Bush!BushFern!BushFern_Swamp_DisplayName", "信仰林地蕨類植物"
"Tree!Bush!BushFern!BushFern_Urban_DisplayName", "廣場蕨類植物"
"Tree!Bush!BushFlower01!BushFlower01_Beach_DisplayName", "炫麗海灘花叢"
"Tree!Bush!BushFlower01!BushFlower01_Evil_DisplayName", "遺忘之地花叢"
"Tree!Bush!BushFlower01!BushFlower01_Forest_DisplayName", "勇氣森林花叢"
"Tree!Bush!BushFlower01!BushFlower01_Meadow_DisplayName", "寧靜草地花叢"
"Tree!Bush!BushFlower01!BushFlower01_Savannah_DisplayName", "日照高原花叢"
"Tree!Bush!BushFlower01!BushFlower01_Snow_DisplayName", "霜寒高地花叢"
"Tree!Bush!BushFlower01!BushFlower01_Swamp_DisplayName", "信仰林地花叢"
"Tree!Bush!BushFlower01!BushFlower01_Urban_DisplayName", "廣場花叢"
"Tree!Bush!BushMaple01!BushMaple01_Beach_DisplayName", "炫麗海灘矮楓樹"
"Tree!Bush!BushMaple01!BushMaple01_Evil_DisplayName", "遺忘之地矮楓樹"
"Tree!Bush!BushMaple01!BushMaple01_Forest_DisplayName", "勇氣森林矮楓樹"
"Tree!Bush!BushMaple01!BushMaple01_Meadow_DisplayName", "寧靜草地矮楓樹"
"Tree!Bush!BushMaple01!BushMaple01_Savannah_DisplayName", "日照高原矮楓樹"
"Tree!Bush!BushMaple01!BushMaple01_Snow_DisplayName", "霜寒高地矮楓樹"
"Tree!Bush!BushMaple01!BushMaple01_Swamp_DisplayName", "信仰林地矮楓樹"
"Tree!Bush!BushMaple01!BushMaple01_Urban_DisplayName", "廣場矮楓樹"
"Tree!Bush!BushMaple02!BushMaple02_Beach_DisplayName", "炫麗海灘袖珍楓樹"
"Tree!Bush!BushMaple02!BushMaple02_Evil_DisplayName", "遺忘之地袖珍楓樹"
"Tree!Bush!BushMaple02!BushMaple02_Forest_DisplayName", "勇氣森林袖珍楓樹"
"Tree!Bush!BushMaple02!BushMaple02_Meadow_DisplayName", "寧靜草地袖珍楓樹"
"Tree!Bush!BushMaple02!BushMaple02_Savannah_DisplayName", "日照高原袖珍楓樹"
"Tree!Bush!BushMaple02!BushMaple02_Snow_DisplayName", "霜寒高地袖珍楓樹"
"Tree!Bush!BushMaple02!BushMaple02_Swamp_DisplayName", "信仰林地袖珍楓樹"
"Tree!Bush!BushMaple02!BushMaple02_Urban_DisplayName", "廣場袖珍楓樹"
"Tree!Bush!Thornbush01_DisplayName", "荊棘藤"
"Tree!Bush!Thornbush02_DisplayName", "彎曲荊棘藤"
"Tree!Bush!Thornbush03_DisplayName", "荊棘藤條"
"Tree!DeadTree!DeadBush_Dark01_DisplayName", "乾枯樹叢"
"Tree!DeadTree!DeadBush_Snow01_DisplayName", "冰封乾枯樹叢"
"Tree!DeadTree!DeadBush01_DisplayName", "散亂樹叢"
"Tree!DeadTree!DeadPinetree01_DisplayName", "乾枯松樹"
"Tree!DeadTree!DeadPinetree02_DisplayName", "乾枯松樹干"
"Tree!DeadTree!DeadTree_Dark01_DisplayName", "邪惡樹木"
"Tree!DeadTree!DeadTree_Dark02_DisplayName", "遺忘之地樹木"
"Tree!DeadTree!DeadTree_Dark03_DisplayName", "遺忘之地扭曲枯樹"
"Tree!DeadTree!DeadTree_Dark04_DisplayName", "冰封扭曲枯樹"
"Tree!DeadTree!DeadTree_Dark05_DisplayName", "冰封枯樹"
"Tree!DeadTree!DeadTree_Dark06_DisplayName", "冰封乾枯松樹"
"Tree!DeadTree!DeadTree_Snow01_DisplayName", "覆雪枯樹"
"Tree!DeadTree!DeadTree_Snow02_DisplayName", "冰樹"
"Tree!DeadTree!DeadTree01_DisplayName", "三枝樹"
"Tree!DeadTree!DeadTree02_DisplayName", "多節樹"
"Tree!DeadTree!DeadTree03_DisplayName", "裸枝樹"
"Tree!DeadTree!DeadTree04_DisplayName", "小型裸枝樹"
"Tree!DeadTree!RootArch_dark_DisplayName", "青苔樹根拱門"
"Tree!DeadTree!RootArch01_DisplayName", "樹根拱門"
"Tree!DragonTree!DragonTree01_DisplayName", "蔥鬱龍樹"
"Tree!DragonTree!DragonTree02_DisplayName", "龍樹"
"Tree!Fir!Fir_Dark01_DisplayName", "纖長邪惡冷杉"
"Tree!Fir!Fir_Dark02_DisplayName", "邪惡冷杉"
"Tree!Fir!Fir_Dark03_DisplayName", "散亂邪惡冷杉"
"Tree!Fir!Fir_Dark04_DisplayName", "茂盛邪惡冷杉"
"Tree!Fir!Fir_Snow01_DisplayName", "高聳覆雪冷杉"
"Tree!Fir!Fir_Snow02_DisplayName", "修剪覆雪冷杉"
"Tree!Fir!Fir_Snow03_DisplayName", "繁盛覆雪冷杉"
"Tree!Fir!Fir01_DisplayName", "冷杉"
"Tree!Fir!Fir02_DisplayName", "散亂冷杉"
"Tree!Fir!Fir03_DisplayName", "茂盛冷杉"
"Tree!FrozenTrees!Willow_Frozen_DisplayName", "冰封柳樹"
"Tree!Groomed!UrbanHedgeLarge_DisplayName", "大型廣場樹籬"
"Tree!Groomed!UrbanHedgeSmall_DisplayName", "小型廣場樹籬"
"Tree!Groomed!UrbanLargeTree_DisplayName", "大型廣場樹木"
"Tree!Groomed!UrbanTree_DisplayName", "廣場樹木"
"Tree!JapaneseMaple!JapaneseMaple01_DisplayName", "低矮日本楓樹"
"Tree!JapaneseMaple!JapaneseMaple02_DisplayName", "中型日本楓樹"
"Tree!JapaneseMaple!JapaneseMaple03_DisplayName", "高聳日本楓樹"
"Tree!Maple!Maple_Meadow01_DisplayName", "高聳楓樹"
"Tree!Maple!Maple_Meadow02_DisplayName", "繁盛楓樹"
"Tree!Maple!Maple_Meadow03_DisplayName", "蔥鬱楓樹"
"Tree!Maple!Maple_Urban01_DisplayName", "普通楓樹"
"Tree!Maple!Maple_Urban02_DisplayName", "低矮楓樹"
"Tree!Maple!Maple_Urban03_DisplayName", "微型楓樹"
"Tree!Maple!Maple01_DisplayName", "高聳黑楓樹"
"Tree!Maple!Maple02_DisplayName", "小型黑楓樹"
"Tree!Maple!Maple03_DisplayName", "黑楓樹"
"Tree!Maple!Maple04_DisplayName", "繁盛黑楓樹"
"Tree!MiscTree!MiscTree01_DisplayName", "蔥鬱樹木"
"Tree!MiscTree!MiscTree02_DisplayName", "頹敗樹木"
"Tree!MossTree!MossTree01_DisplayName", "長苔樹木"
"Tree!MossTree!MossTree02_DisplayName", "深根樹木"
"Tree!Oak!Oak01_DisplayName", "小型橡樹"
"Tree!Oak!Oak02_DisplayName", "中型橡樹"
"Tree!Oak!Oak03_DisplayName", "高聳橡樹"
"Tree!PalmTree!PalmTree01_DisplayName", "彎曲棕櫚樹"
"Tree!PalmTree!PalmTree01_savannah_DisplayName", "彎曲日照高原棕櫚樹"
"Tree!PalmTree!PalmTree02_DisplayName", "變形棕櫚樹"
"Tree!PalmTree!PalmTree02_savannah_DisplayName", "變形日照高原棕櫚樹"
"Tree!PalmTree!PalmTree03_DisplayName", "高聳棕櫚樹"
"Tree!PalmTree!PalmTree03_savannah_DisplayName", "高聳日照高原棕櫚樹"
"Tree!PalmTree!RoundPalmTree01_DisplayName", "球形棕櫚樹"
"Tree!PalmTree!RoundPalmTree01_savannah_DisplayName", "球形日照高原棕櫚樹"
"Tree!SwampTree!SwampTree01_DisplayName", "沼澤樹"
"Tree!SwampTree!SwampTree02_DisplayName", "彎曲沼澤樹"
"Tree!SwampTree!SwampTree03_DisplayName", "蔥鬱沼澤樹"
"Tree!SwampTree!SwampTree04_DisplayName", "寬闊沼澤樹"
"Tree!SwampTree!SwampWillowTree_DisplayName", "沼澤柳樹"
"Tree!Trunk!Stump01_DisplayName", "樹幹"
"Tree!Trunk!Stump02_DisplayName", "中型樹樁"
"Tree!Trunk!Stump03_DisplayName", "高大樹樁"
"Tree!Trunk!TreeTrunk01_DisplayName", "矮樹樁"
"Tree!Trunk!Trunk01_DisplayName", "倒地樹樁"
"UrbanWhiteFence!Base_DisplayName", "白色柵欄：基礎"
"UrbanWhiteFence!Ext!05m_DisplayName", "白色柵欄：5米"
"UrbanWhiteFence!Ext!10m_DisplayName", "白色柵欄：10米"
"UrbanWhiteFence!Ext!15m_DisplayName", "白色柵欄：15米"
"UrbanWhiteFence!Ext!20m_DisplayName", "白色柵欄：20米"
"UrbanWhiteFence!Ext!25m_DisplayName", "白色柵欄：25米"
"UrbanWhiteFence!Ext!30m_DisplayName", "白色柵欄：30米"
"Village!Donald!VLG_Dona_040_InogurationRibbon_DisplayName", "慶典緞帶"
"Village!VLG_Anna_040_ElsaParty_DisplayName", "雪人家族"
"Village!VLG_Buzz_040_PartySequence_DisplayName", "太空騎警自助餐"
"Village!VLG_Goof_070_GoofySequencePartyItem_DisplayName", "高飛和{PlayerName}的夢幻星谷剪貼簿"
"Village!VLG_Stit_040_Party_DisplayName", "音響裝置"
"Village!VLG_Ursu_050_UrsulaSequenceRitualItem_DisplayName", "魔法鮮花"
"Village!Woody!VLG_Wood_040_FortBlanketParty_DisplayName", "毯子堡壘"
"WallESequencePartyItem_DisplayName", "望遠鏡"
"WateringCan!Fire_Big01_2x2_DisplayName", "大型火堆"
"WateringCan!Fire_BigTreasure_DisplayName", "大型火堆和寶藏"
"WateringCan!Fire_Small01_1x1_DisplayName", "{Placeholder}Small Fire"
"WateringCan!Fire_Small02_1x1_DisplayName", "{Placeholder}Small Fire and Night Thorn"
"WateringCan!Fire_Small03_1x1_DisplayName", "{Placeholder}Small Fire and Rising Night Thorn"
"WateringCan!Fire_Small04_1x2_DisplayName", "{Placeholder}Wide, Small Fire"
"WateringCan!Mushroom_VLG_Merl_020_DisplayName", "梅林的實驗蘑菇"
"WateringCan!Mushrooms_Big_DisplayName", "大蘑菇叢"
"WateringCan!Mushrooms_Small_DisplayName", "小蘑菇叢"
"WateringCan!Mushrooms_Treasure_DisplayName", "大蘑菇叢和寶藏"
